ID,ACNA,EMPNA,ETHNA,NATNA,RELNA,HOBNA,CIVNA,APPPH,APPDRIVE,APPPORTF,GRANT,FELLOW,POSTGRAD,UNIV,AGE_FROM,AGE_TO,CITIZEN0,CITIZEN1,CITIZEN2,CITIZEN3,CITIZEN4,CITIZEN5,AP_SOC,AP_FNAM,AP_INIT,AP_LNAM,AP_TITLE,AP_PHONE,AP_FAX,AP_EMAIL,ADDR1,ADDR2,CITY,ST,ZIPCODE,COUNTRY,FLOAN,USA_Y,USA_N,CAN_Y,CAN_N,FRN_Y,FRN_N,APPRESUME,APPL_OTHER_TEXT,R_911,AWDS_VARIES,AMNT_VARIES,NUMAPP,COMM_SERV,APPL_ONLINE,APPL_ONLINE_URL
182061,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Stephanie,,Flax,Program and Scholarship Coordinator,323-852-8515,,scholarship@ncjwla.org,543 North Fairfax Avenue,,Los Angeles,CA,90036,,,X,,,X,,X,,,,,,83,,,
182065,,,,,,,,,,,,,,X,,,,,,,,,,,,,General Secretary,973-408-3189,,gcah@gcah.org,POB 127,,Madison,NJ,7940,,,X,,X,,X,,,,,,,,,,
182066,,,,,,,,,,,,,X,X,,,,,,,,,,,,,General Secretary,973-408-3189,,gcah@gcah.org,POB 127,,Madison,NJ,7940,,,X,,X,,X,,,,,,,,,,
182069,,,,,,,,,,,,X,,X,,,,,,,,,,Diane,,McGurgan,Administrator,304-754-6786,,diane@casw.org,PO Box 910,,Hedgesville,WV,25427,,,X,,X,,X,,,,,,,37,,,
182082,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Leslie,Ford,Weber,"Director, Campus, Government & Community Affairs",301-294-7005,,lweber@jhmi.edu,8600 Old Georgetown Road,,Bethesda,MD,20814,,X,X,,X,,X,,,,,,,36,,,
182097,,,,,,,,,,,,,,,,,,,,,,,Dr.,David,,Furth,Award Program Coordinator,202-633-0990,202-786-2894,furthd@si.edu,"Entomology, NHB, MRC 165",P.O. Box 37012; Smithsonian Institution,Washington,DC,20013-7012,,,X,,X,,X,,,,,,,3,,,
182100,,,,,,,,X,,,,,,X,,,,,,,,,Ms.,Kathryn,,Currier,Administrator,808-545-4880,,info@dukefoundation.org,PO Box 160924,,Honolulu,HI,96816,,,X,,,,,,,,,,,63,X,,
182107,,,,,,,,,,,,,,X,,,,,,,,,,Sofia,,Iliogrammenou,Director of Regional Member Services,,,scholarships@sname.org,"99 Canal Center Plaza, Suite 310",,Alexandria,VA,22314,,,X,,X,,X,,,,,,,,,,
182108,,,,,,,,,,,,,,X,,,,,,,,,,Sofia,,Iliogrammenou,Director of Regional Member Services,,,scholarships@sname.org,"99 Canal Center Plaza, Suite 310",,Alexandria,VA,22314,,,X,,X,,X,,,,,,,,,,
182109,,,,,,,,,,,,,,X,,,,,,,,,,Sofia,,Iliogrammenou,Director of Regional Member Services,,,scholarships@sname.org,"99 Canal Center Plaza, Suite 310",,Alexandria,VA,22314,,,X,,X,,X,,,,,,,,,,
182116,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,23,,,
182120,,,,,,,,,,,,,X,X,,,U.S.,,,,,,,Sally,,Yarberry,Scholarship Administrator,312-673-3444,,jvsscholarship@jvschicago.org,216 W. Jackson Blvd.,Suite 700,Chicago,IL,60606,,,X,,,X,,X,,,,,,147,,,
182123,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Kathryn,,Osmond,Director,617-737-3400,,info@edwardsfund.org,89 South Street,Suite 603,Boston,MA,2111,,,X,,,X,,X,,,,,,291,,,
182128,,,,,,,,X,,X,,,,X,,,U.S.,,,,,,Mr.,Joseph,,Piekarski,President,,,scholarship@1800wheelchair.com,320 Roebling Street,Suite 515,Brooklyn,NY,11211,,,X,,,X,,X,,,,,,800,,,
182130,,,,,,,,,,,,,X,X,,,U.S.,,,,,,Mrs.,Nancy,Agris,Savage,Executive Director,508-733-6883,,nancyasavage@gmail.com,Peter Agris Memorial Journalism Scholarships,9 Nonesuch Drive,Natick,MA,1760,,,X,,,X,,X,,,,,,114,,,
182143,,,,,,,,X,,,,,,X,,,U.S.,,,,,,,Timothy,M.,Wilson,Treasurer,516-643-5762,,ddwsf4@aol.com,115-67 237th Street,,Elmont,NY,11003,,,X,,,X,,X,,,,,,20,X,,
182304,,,,,,,,,,,,,,X,,,,,,,,,,Melissa,,Adams,Scholarship Processing Coordinator,541-687-7409,,melissa.adams@state.or.us,"1500 Valley River Drive, Suite 100",,Eugene,OR,97401,,,X,,X,,X,,,,,,,,,,
182307,,,,,,,,,,,,X,X,X,,,,,,,,,,Wendy,,Applequist,Scholarship Coordinator,,,wendy.applequist@mobot.org,"14 East 60th Street, Third Floor",,New York,NY,10022-1002,,,X,,,,,,,,,,,,,,
182310,,,,,,,,,,,,,,X,,,,,,,,,,Melissa,,Adams,Scholarship Processing Coordinator,541-687-7409,,melissa.adams@state.or.us,"1500 Valley River Drive, Suite 100",,Eugene,OR,97401,,,X,,,,,,,,,,,,,,
182311,,,,,,,,,,,,,,X,,,,,,,,,,Mary,,Williams,Director of Outreach and Recruitment,800-331-2244,,,8260 Willow Oaks Corporate Drive,PO Box 10444,Fairfax,VA,22031-8044,,,X,,,,,,,,,,,,,,
182313,,,,,,,,,,,,,,X,17,25,,,,,,,,Melissa,,Adams,Scholarship Processing Coordinator,541-687-7409,,melissa.adams@state.or.us,"1500 Valley River Drive, Suite 100",,Eugene,OR,97401,,,X,,,,,,,,,,,,,,
182314,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,,,,,,,,,,,,
182320,,,,,,,,,,,,,,X,,,,,,,,,,Melissa,,Adams,Scholarship Processing Coordinator,541-687-7409,,melissa.adams@state.or.us,"1500 Valley River Drive, Suite 100",,Eugene,OR,97401,,,X,,,,,,,,,,,,,,
182323,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,X,,X,,,,,,,,,
182325,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,,,,,,,,,,,,
182326,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,,,,,,,,,,,,
182328,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,,,,,,,,,,,,
182329,,,,,,,,,,,,,,X,25,,,,,,,,,Melissa,,Adams,Scholarship Processing Coordinator,541-687-7409,,melissa.adams@state.or.us,"1500 Valley River Drive, Suite 100",,Eugene,OR,97401,,,X,,,,,,,,,,,,,,
182330,,,,,,,,,,,,,,X,,,,,,,,,,Melissa,,Adams,Scholarship Processing Coordinator,541-687-7409,,melissa.adams@state.or.us,"1500 Valley River Drive, Suite 100",,Eugene,OR,97401,,,X,,,,,,,,,,,,,,
182331,,,,,,,,,,,,,,X,,,,,,,,,,,,,Scholarship Management Services,507-931-1682,,jamesbeard@scholarshipamerica.org,One Scholarship Way,,Saint Peter,MN,56082,,,X,,,,,,,,,,,,,,
182332,,,,,,,,,,,,,,X,,,,,,,,,,Bonnie,,Cameron,Operations Administrator,770-449-0461,,bcameron@iienet.org,"3577 Parkway Lane, Suite 200",,Norcross,GA,30092-2988,,,X,,,,,,,project description,,,,,,,
182337,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,,,,,,,,,,,,
182338,,,,,,,,,,,,X,X,X,,,,,,,,,,,,,Leadership in Landscape Scholarship Program,,,scholarships@lafoundation.org,Landscape Architecture Foundation,"1129 20th Street NW, Suite 202",Washington,DC,20036,,,X,,,,,,,,,,,,,,
182339,,,,,,,,,,,,,,X,,,,,,,,,,,,,IFT Foundation Coordinator,312-782-8424,,info@ift.org,"525 West Van Buren, Suite 1000",,Chicago,IL,60607,,,X,,X,,X,,,,,,,,,,
182343,,,,,,,,,,,,,,X,,,,,,,,,,Melissa,,Adams,Scholarship Processing Coordinator,541-687-7409,,melissa.adams@state.or.us,"1500 Valley River Drive, Suite 100",,Eugene,OR,97401,,,X,,,,,,,,,,,,,,
182347,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,,,,,,,,,,,,
182349,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,X,,X,,,,,,,,,
182350,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Kenny,,Zelov,"Assistant Director of Horticulture, Desert Botanical Garden",408-481-8162,,kzelov@dbg.org,1201 North Galvin Parkway,,Phoenix,AZ,85008,,,X,,,X,,X,,,,,,,,,
182356,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,,,,,,,,,,,,
182357,,,,,,,,,,,,,,X,,,,,,,,,,Bonnie,,Cameron,Operations Administrator,770-449-0461,,bcameron@iienet.org,"3577 Parkway Lane, Suite 200",,Norcross,GA,30092-2988,,,X,,,,,,,nominations,,,,,,,
182358,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,,,,,,,,,,,,
182365,,,,,,,,,,,,,,X,,,,,,,,,,Melissa,,Adams,Scholarship Processing Coordinator,541-687-7409,,melissa.adams@state.or.us,"1500 Valley River Drive, Suite 100",,Eugene,OR,97401,,,X,,,,,,,,,,,,,,
182367,,,,,,,,,,,,,,X,,,,,,,,,,Bonnie,,Cameron,Operations Administrator,770-449-0461,,bcameron@iienet.org,"3577 Parkway Lane, Suite 200",,Norcross,GA,30092-2988,,,X,,,,,,,nomination,,,,,,,
182369,,,,,,,,,,,,,,X,,,,,,,,,,Mary,,Williams,Director of Outreach and Recruitment,800-331-2244,,,8260 Willow Oaks Corporate Drive,PO Box 10444,Fairfax,VA,22031-8044,,,X,,,,,,,,,,,,,,
182372,,,,,,,,,,X,,,,X,,,,,,,,,,Melissa,,Adams,Scholarship Processing Coordinator,541-687-7409,,melissa.adams@state.or.us,"1500 Valley River Drive, Suite 100",,Eugene,OR,97401,,,X,,,,,,,,,,,,,,
182374,,,,,,,,,,,,,X,X,,,,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,,,,,,,,,,,,
182375,,,,,,,,,,,,,,X,,,,,,,,,,Melissa,,Adams,Scholarship Processing Coordinator,541-687-7409,,melissa.adams@state.or.us,"1500 Valley River Drive, Suite 100",,Eugene,OR,97401,,,X,,,,,,,,,,,,,,
182376,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,,,,,,,,,,,,
182382,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,,,,,,,,,,X,,
182384,,,,,,,,,,,,,,X,,,,,,,,,,Melissa,,Adams,Scholarship Processing Coordinator,541-687-7409,,melissa.adams@state.or.us,"1500 Valley River Drive, Suite 100",,Eugene,OR,97401,,,X,,,,,,,,,,,,,,
182387,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,,,,,,,,,,,,
182390,,,,,,,,,,,,,,X,,,,,,,,,,Bonnie,,Cameron,Operations Administrator,770-449-0461,,bcameron@iienet.org,"3577 Parkway Lane, Suite 200",,Norcross,GA,30092-2988,,,X,,,,,,,nomination,,,,,,,
182391,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,,,,,,,,,,,,
182392,,,,,,,,,,,,,,X,,,,,,,,,,Melissa,,Adams,Scholarship Processing Coordinator,541-687-7409,,melissa.adams@state.or.us,"1500 Valley River Drive, Suite 100",,Eugene,OR,97401,,,X,,,,,,,,,,,,,,
182393,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,,,,,,,,,,,,
182395,,,,,,,,,,,,X,X,X,,,,,,,,,,,,,Scholarship Committee Administrator,212-753-8287,,scholarshipapplications@gcamerica.org,"14 East 60th Street, Third Floor",,New York,NY,10022-1002,,,X,,,,,,,,,,,,,,
182397,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Melissa,,Adams,Scholarship Processing Coordinator,541-687-7409,,melissa.adams@state.or.us,"1500 Valley River Drive, Suite 100",,Eugene,OR,97401,,,X,,,X,,X,,,,,,,,,
182398,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,,,,,,,,,,,,
182404,,,,,,,,,,,,,,X,,,,,,,,,,,,,Scholarship Management Services,507-931-1682,,jamesbeard@scholarshipamerica.org,One Scholarship Way,,Saint Peter,MN,56082,,,X,,,,,,,,,,,,,,
182409,,,,,,,,,,,,,,X,,,,,,,,,,Melissa,,Adams,Scholarship Processing Coordinator,541-687-7409,,melissa.adams@state.or.us,"1500 Valley River Drive, Suite 100",,Eugene,OR,97401,,,X,,,,,,,,,,,,,,
182412,,,,,,,,,,,,X,,X,,,,,,,,,,,,,Casey Trees,202-833-4010,,gcaurbanforestry@caseytrees.org,Attn: Dr. Jessica Sanders,"3030 12th Street, NE",Washington,DC,20017,,,X,,,,,,,,,,,,,,
182413,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,,,,,,,,,,,,
182417,,,,,,,,,,,,,,X,,,,,,,,,,Melissa,,Adams,Scholarship Processing Coordinator,541-687-7409,,melissa.adams@state.or.us,"1500 Valley River Drive, Suite 100",,Eugene,OR,97401,,,X,,,,,,,,,,,,,,
182421,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,,,,,,,,,,,,
182422,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,,,,,,,,,,,,
182424,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Mary,M.,Hobart,Secretary,860-594-0397,,k1mmh@arrl.org,225 Main Street,,Newington,CT,06111-1494,,,X,,,,,,,,,,,,,,
182496,,,,,,,,,,,,,,X,,,,,,,,,,Lori,,Wharrey,"AIST Manager, Board Services",724-814-3044,,lwharrey@aist.org,186 Thorn Hill Road,,Warrendale,PA,15086,,,X,,X,,X,,X,,,,,40,,,
182497,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Jeanne,Y.,Cooper,Scholarship Program Manager,240-292-1034,240-396-6188,JCooper@aotf.org,4720 Montgomery Lane,Suite 202,Bethesda,MD,20814,,,X,,,X,,X,,Curriculum Director's Statement,,,,,,X,http://www.aotf.org
182498,,,,,,,,,,,,X,,X,,,U.S.,Israeli,,,,,Mrs.,Lea,,Levin,Project Coordinator,972-396-3987,,lea@bard-isus.com,PO Box 6,,Bet Dagan,,50250,Israel,,X,,,X,,,,,,,,1,,,
182499,,,,,,,,,,,,,,X,,,,,,,,,,Rachel,,Lasseter,Program Associate,214-741-9898,,scholarships@dallasfoundation.org,"900 Jackson Street, Suite 705",,Dallas,TX,75202,,,,,,,,,,,,,,,,,
182500,,,,,,,,X,,,,,,X,,,U.S.,,,,,,Ms.,Katrina,,Finch,"Program Administrator, Scholarships",202-263-2800,,scholarships@cbcfinc.org,"1720 Massachusetts Avenue, NW",,Washington,DC,20036,,,X,,,X,,X,,,,,,119,,,
182502,,,,,,,,,,X,,X,,X,,,,,,,,,,Rachel,,Lasseter,Program Associate,214-741-9898,,scholarships@dallasfoundation.org,"900 Jackson Street, Suite 705",,Dallas,TX,75202,,,X,,,,,,X,budget estimate,,,,,,,
182503,,,,,,,,,,X,,,,X,,,,,,,,,,Rachel,,Lasseter,Program Associate,214-741-9898,,scholarships@dallasfoundation.org,"900 Jackson Street, Suite 705",,Dallas,TX,75202,,,,,,,,,,,,,,,,,
182504,,,,,,,,,,X,,X,,X,,,,,,,,,,Rachel,,Lasseter,Program Associate,214-741-9898,,scholarships@dallasfoundation.org,"900 Jackson Street, Suite 705",,Dallas,TX,75202,,,X,,,,,,X,budget estimate,,,,,,,
182505,,,,,,,,,,X,,X,,X,,,,,,,,,,Rachel,,Lasseter,Program Associate,214-741-9898,,scholarships@dallasfoundation.org,"900 Jackson Street, Suite 705",,Dallas,TX,75202,,,X,,,,,,X,budget estimate,,,,,,,
182508,,,,,,,,,,,,,,,,,U.S.,,,,,,Ms.,Rachel,,Lasseter,Program Associate,214-741-9898,214-741-9848,scholarships@dallasfoundation.org,"900 Jackson Street, Suite 705",,Dallas,TX,75202,,,X,,,X,,X,,,,,,4,X,,
182509,,,,,,,,,,,,,X,X,,,,,,,,,Ms.,Dolores,,Sosa Green,Trinity River Mission,214-744-5648,,,"2060 Singleton Boulevard, Suite 104",,Dallas,TX,75212,,,,,,,,,,,,,,,,,
182513,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Jeanne,Y.,Cooper,Scholarship Program Manager,240-292-1034,240-396-6188,JCooper@aotf.org,4720 Montgomery Lane,Suite 202,Bethesda,MD,20814,,,X,,,X,,X,,Curriculum Director's Statement,,,,,,X,http://www.aotf.org
182514,,,,,,,,,,,,,X,X,,,U.S.,,,,,,,David,,Pena,Executive Director,202-629-6108,,dpena@hdassoc.org,1111 14th Street,,Washington,DC,20005,,,X,,,X,,X,,curriculum vitae,,,,20,,,
182516,,,,,,,,,,,X,,,X,,,U.S.,,,,,,Mr.,Robert,,Biggers,Assistant Executive Director of Grant &amp; Scholarship Programs,615-253-7453,,robert.biggers@tn.gov,Parkway Towers,"404 James Robertson Parkway, Suite 1510",Nashville,TN,37243,,,X,,,X,,X,,,,,,,,,
182517,,,,,,,,,,,,X,,X,,,,,,,,,Dr.,Paul,,Glasser,"Dean, Max Weinreich Center",212-294-6139,212-292-1892,pglasser@yivo.cjh.org,YIVO Institute for Jewish Research,15 West 16 Street,New York,NY,10011,,,X,,X,,X,,X,research proposal,,,,,,,
182518,,,,,,,,,,,,,,X,,,,,,,,,,Rachel,,Lasseter,Program Associate,214-741-9898,,scholarships@dallasfoundation.org,"900 Jackson Street, Suite 705",,Dallas,TX,75202,,,,,,,,,X,,,,,,X,,
182519,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Deborah,K.,Monko,"Director, Student Financial Services",717-558-7854,,studentservices-foundation@pamedsoc.org,"777 East Park Drive, PO Box 8820",,Harrisburg,PA,17105-8820,,,X,,,X,,X,,,,,,3,,,
182521,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Jeanne,Y.,Cooper,Scholarship Program Manager,240-292-1034,240-396-6188,JCooper@aotf.org,4720 Montgomery Lane,Suite 202,Bethesda,MD,20814,,,X,,,X,,X,,Curriculum Director's Statement,,,,,,X,http://www.aotf.org
182522,,,,,,,,,,,,,,X,,,,,,,,,,Rachel,,Lasseter,Program Associate,214-741-9898,,scholarships@dallasfoundation.org,"900 Jackson Street, Suite 705",,Dallas,TX,75202,,,,,,,,,,,,,,,,,
182523,,,,,,,,,,,,,X,X,,,,,,,,,Ms.,Patti,,Chang,"Chairperson, NFB Scholarship Program",410-659-9314,,scholarships@nfb.org,200 East Wells Street,,Baltimore,MD,21230,,,X,,X,,X,,,proof of legal blindness in both eyes,,,,,,X,http://www.nfb.org//scholarships
182524,,,,,,,,,,,,,X,X,,,,,,,,,Ms.,Patti,,Chang,"Chairperson, NFB Scholarship Committee",410-659-9314,,scholarships@nfb.org,200 East Wells Street,,Baltimore,MD,21230,,,X,,X,,X,,,proof of legal blindness in both eyes,,,,720,,X,http://www.nfb.org//scholarships
182530,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Mary,,Jensen,Executive Assistant,303-771-3500,,info@sheepusa.org,American Sheep Industrial Association,"9185 Maroon Circle, Suite 560",Englewood,CO,80112,,,X,,,X,,X,,,,,,15,,,
182531,,,,,,,,,,,,,,X,,,,,,,,,,Lori,,Wharrey,"AIST Manager, Board Services",724-814-3044,,lwharrey@aist.org,186 Thorn Hill Road,,Warrendale,PA,15086,,,X,,X,,X,,X,,,,,20,,,
182532,,,,,,,,,,,,,,,,,U.S.,,,,,,,Craig,,Draucker,Chairman,402-761-2217,,Staff@nefda.org,PO Box 10,521 First Street,Milford,NE,68405,,,X,,,X,,X,,,,,,,,,
182534,,,,,,,,,,,,,,X,,,,,,,,,Mr.,Charles,,Bohanan,Director of Standards and Awards,770-209-7276,,standards@tappi.org,15 Technology Parkway South,,Peachtree Corners,GA,30092,,,X,,X,,X,,,,,,,16,,,
182536,,,,,,,,,,,,,,X,,,,,,,,,,Rachel,,Lasseter,Program Associate,214-741-9898,,scholarships@dallasfoundation.org,"900 Jackson Street, Suite 705",,Dallas,TX,75202,,,,,,,,,,,,,,,,,
182537,,,,,,,,,,,,,,X,,,,,,,,,,Rachel,,Lasseter,Program Associate,214-741-9898,,scholarships@dallasfoundation.org,"900 Jackson Street, Suite 705",,Dallas,TX,75202,,,,,,,,,,,,,,,,,
182539,,,,,,,,,,,,,,X,,,,,,,,,,Rachel,,Lasseter,Program Associate,214-741-9898,,scholarships@dallasfoundation.org,"900 Jackson Street, Suite 705",,Dallas,TX,75202,,,X,,,,,,,,,,,,,,
182540,,,,,,,,,,,,,,X,,,,,,,,,,Rachel,,Lasseter,Program Associate,214-741-9898,,scholarships@dallasfoundation.org,"900 Jackson Street, Suite 705",,Dallas,TX,75202,,,,,,,,,,"physical, proof of physical, emotional or intellectual disability",,,,,,,
182543,,,,,,,,,X,,,,,X,,,,,,,,,,Rachel,,Lasseter,Program Associate,214-741-9898,,scholarships@dallasfoundation.org,"900 Jackson Street, Suite 705",,Dallas,TX,75202,,,,,,,,,X,,,,,,,,
182544,,,,,,,,,,,,,,X,17,21,U.S.,,,,,,Ms.,Nancy,,Johnson,Grant Director,505-883-6240,,njohnson@albuquerquefoundation.org,PO Box 25266,,Albuquerque,NM,87125,,,X,,,X,,X,X,,,,,5,,,
184232,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,Cheryl,,Newton,Grants Coordinator,334-242-2273,334-242-2269,cheryl.newton@ache.alabama.gov,100 North Union Street,PO Box 302000,Montgomery,AL,36130-2000,,,X,,,X,,X,,,,,,4157,,,
184458,,,,,,,,,,,,,X,X,,,U.S.,,,,,,,Rebecca,,Nofi,,615-248-8828,,rn@bridgesfordeafandhh.org,935 Edgehill Avenue,,Nashville,TN,37203,,,X,,,X,,X,,,,,,5,,,
184461,,,,,,,,,,,X,,,X,,,,Canadian,,,,,,,,,Scholarship Committee,780-427-8640,,scholarships@gov.ab.ca,"9940 106th Street, Fourth Floor, Sterling Place","PO Box 28000, Station Main",Edmonton,AB,T5J 4R4,Canada,,,X,X,,,X,,,,,,,,,
184534,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Cindy,,Runnels,Grant and Scholarship Analyst,615-253-7479,,cindy.runnels@tn.gov,Parkway Towers,"404 James Robertson Parkway, Suite 1510",Nashville,TN,37243-0820,,X,X,,,X,,X,,,,,,,,,
184607,,,,,,,,,,,,,,X,,,,,,,,,,,,,IFT Foundation Coordinator,312-782-8424,,info@ift.org,"525 West Van Buren, Suite 1000",,Chicago,IL,60607,,,X,,X,,X,,,,,,,,,,
184697,,,,,,,,,,,,,,,,,,,,,,,,Cayte,,Mendez,Chairperson,410-659-9314,,scholarships@nfb.org,200 E. Wells St.,,Baltimore,MD,21230,,,X,,,,,,,,,,,,,,
184702,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Angela,,Harrison,Program Manager,410-415-5558,410-415-5501,aharrison@central-scholarship.org,6 Park Center Court,Suite 211,Owings Mills,MD,21117,,,X,,,X,,X,,,,,,34,,,
184728,,,,,,,,,,,,,X,X,,,,,,,,,,Meghan,,Flores,State Grant Manager,651-355-0610,,meghan.flores@state.mn.us,"1450 Energy Park Drive, Suite 350",,St. Paul,MN,55108-5227,,,X,,X,,,,,,,,,1958,,,
184729,,,,,,,,,,,X,,X,X,,,U.S.,,,,,,,Meghan,,Flores,State Grant Manager,651-355-0610,,meghan.flores@state.mn.us,"1450 Energy Park Drive, Suite 350",,St. Paul,MN,55108-5227,,,X,,,X,,X,,,,,,2043,,,
184781,,,,,,,,,,,,,X,X,,,U.S.,,,,,,,Tracey,,Zink,Academic and Career Development Coordinator,800-612-9427,,tzink@vscpa.com,4309 Cox Road,,Glen Allen,VA,23060,,,X,,,X,,X,X,,,,,120,,X,http://www.vscpa.com/Scholarships
184832,,,,,,,,,,,,,,X,,,,Canadian,,,,,Ms.,Erica,,Andersen,Secretary-Treasurer,613-736-1350,613-736-1395,foundation@tac-atc.ca,401-1111 Prince of Wales Drive,,Ottawa,ON,K2C 3T2,Canada,,,X,X,,,X,,,,,,120,,,
184962,,,,,,,,,,,,,X,X,,,U.S.,,,,,,,Kimberly,,Johnson,Founder,509-731-3056,,support@couragetogrowscholarship.com,PO Box 2507,,Chelan,WA,98816,,,X,,,X,,X,,,,,,1000,,,
184968,,,,,,,,,,,,,,X,,,U.S.,,,,,,Mr.,James,Joseph,Maroney,Managing Member,203-878-7998,203-878-6087,james@admissionhook.com,50 Cherry Street,,Milford,CT,6460,,,X,,,X,,X,,,,,,,,,
184969,,,,,,,,,,,,,,X,,,,,,,,,,,,,Milton Fisher Scholarship Liaison,203-777-2386,,mfscholarship@gmail.com,70 Audubon Street,,New Haven,CT,6510,,,X,,X,,X,,,,,,,100,,,
185113,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Amanda,,Goehring,"Scholarships, Awards, and Grants",703-631-6147,,edfoundation@afcea.org,4400 Fair Lakes Court,,Fairfax,VA,22033,,,X,,,X,,X,,,,,,45,,,
185117,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Deborah,K.,Monko,"Director, Student Financial Services",717-558-7854,,studentservices-foundation@pamedsoc.org,"777 East Park Drive, PO Box 8820",,Harrisburg,PA,17105-8820,,,X,,,X,,X,,,,,,8,,,
185121,,,,,,,,,,,,,,X,,,,,,,,,,Lisa,,Reed,Program Manager,614-466-3561,,nealp_admin@highered.ohio.gov,Ohio Department of Higher Education,25 South Front Street,Columbus,OH,43215,,X,X,,X,,X,,,,,,,466,,,
